SMILES,QED,ChemAIrank
CC(C1CC1)n1nccc1NC(=O)Cc1ccc(N2CCCC2=O)cc1,86.82,25.52
Cc1cc(NC(=O)c2ccccc2Cl)sc1C(=O)N(C)CCOc1ccccc1F,53.87,26.39
CC(C)COc1cncc(N2CCc3c(sc(N)c3C#N)C2)n1,92.73,26.11
COc1nc(C)cc(C)c1CNC(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1,59.04,25.54
Cc1nc(-c2ncccn2)sc1C(=O)N1CCCC1c1nnc2ccccn12,53.34,24.62
Cc1nc(-c2ncccn2)sc1C(=O)Nc1cnc(-c2ccccc2)nc1,58.63,27.17
COc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3cccc(Cl)c3C)c2)c1,68.21,31.37
Cc1ccc(O)c(C(=O)c2cc(C#N)c(=O)n(-c3ccc(Oc4ccccc4)cc3)c2)c1,46.89,42.02
COc1nc(C)cc(C)c1CNC(=O)c1ccc([N+](=O)[O-])cc1C,67.21,22.42
CC(C(=O)Nc1cccc(C#N)c1)N(C)CC(=O)Nc1c(Cl)cccc1Cl,76.65,31.6
COc1cc(CN(C)C(C)C(=O)Nc2ccccc2)ccc1OC(F)F,77.5,31.8
CN(CC(=O)Nc1cccc(F)c1)Cc1nc2sc3c(c2c(=O)[nH]1)CCC3,70.68,27.33
CC(C(=O)Nc1ccccc1C#N)N(C)CC(=O)Nc1ccccc1C(F)(F)F,77.21,25.52
CC(C(=O)N1CCN(Cc2ccccc2)CC1)N(C)CC(=O)Nc1c(Cl)cccc1Cl,68.22,37.13
CCNC(=O)NC(=O)C(C)N(C)CC(=O)Nc1c(Cl)cccc1Cl,71.04,38.92
CC(C(=O)Nc1cccc(C#N)c1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,84.94,32.07
O=C(c1cc(C2CCCCC2)n[nH]1)N1CCCCC1c1ncon1,93.39,25.4
COc1ccc(CN(C)C(C)C(=O)Nc2cc(Cl)cc(Cl)c2)cc1OC,74.92,28.5
COc1ccc(CN(C)Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1OC,68.7,28
Cc1ccc(CN(C)C(C)c2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)o1,74.64,24.55
COc1cc(CN(C)C(C)C(=O)N2CCc3ccccc32)ccc1OC(F)F,72.3,26.26
Cc1cccc(C)c1NC(=O)CN(C)C(C)C(=O)Nc1ccc(Oc2ccccc2)cc1,52.7,28.14
CC(=O)c1sc2nc(CN3CCC(c4nc5ccccc5o4)CC3)[nH]c(=O)c2c1C,49.96,27.51
CC(C(=O)Nc1ccc(Cl)cc1Cl)N(C)CC(=O)Nc1cccc2ccccc12,57.59,28.07
CC(C(=O)Nc1ccccc1C#N)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,84.94,33.48
Cc1sc2nc(C(C)NC(C)c3ccc(-n4ccnc4)cc3)[nH]c(=O)c2c1C,53.28,26.55
CN(C(=O)Cn1nc(-c2ccccc2)ccc1=O)C1CCCCCC1,80.45,26.03
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,77.35,65.21
CCc1ccccc1NC(=O)CN(C)C(C)C(=O)Nc1ccccc1C#N,79.08,24.15
O=C1CC(N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)C(=O)N1c1cccc(C(F)(F)F)c1,56.46,27.78
COc1cc(CN(C)C(C)c2nc3scc(-c4ccccc4)c3c(=O)[nH]2)ccc1OC(F)F,36.99,26.24
COc1cc(CN(C)Cc2cc(=O)n3c(C)csc3n2)ccc1OC(F)F,61.44,26.75
Cc1cccc(C)c1NC(=O)CN(C)C(C)C(=O)N1CC(C)OC(C)C1,87.33,30.2
CC(C(=O)Nc1ccccc1C#N)N(C)CC(=O)Nc1cccc2ccccc12,67.77,24.98
CCn1c(=O)c(=O)[nH]c2cc(C(=O)N3CCCc4c(C)cc(C)cc43)ccc21,69.79,26.18
Cc1cccc(C)c1NC(=O)CN(C)Cc1nc2cc(C(F)(F)F)ccc2c(=O)[nH]1,66.34,31.99
CC(C(=O)Nc1ccc(C#N)cc1)N(C)CC(=O)Nc1cccc2ccccc12,67.77,25.84
Cc1cc(C(=O)NC2CCN(C(=O)c3cc(C)n(C4CC4)c3C)CC2)c(C)o1,87.56,28.25
CC(NC(C)c1ccc(F)cc1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,77.62,48.48
CCOC(=O)c1sc2nc(C(C)N(C)Cc3ccc(OC)c(OC)c3)[nH]c(=O)c2c1C,52.87,28.97
CCOC(=O)c1sc2nc(C(C)N(C)Cc3c(F)cccc3Cl)[nH]c(=O)c2c1C,57.62,28.26
Cc1c(O)ccc2c(CN(C)CC(=O)Nc3cccc4ccccc34)cc(=O)oc12,49.27,51.15
CSc1ccccc1NC(=O)CN(C)C(C)C(=O)N1CCc2ccccc21,77.82,25.28
CCN(C(=O)C(C)N(C)CC(=O)Nc1cccc(OC)c1)c1cccc2ccccc12,59.56,28.68
CC1CCc2c(sc3nc(C(C)N4CCN(C(=O)c5ccccc5)CC4)[nH]c(=O)c23)C1,68.08,28.86
CC(C(=O)Nc1ccccc1-c1ccccc1)N(C)Cc1cccc(Cl)c1,61.67,26.37
CCOC(=O)c1sc2nc(C(C)N(C)Cc3ccc(Cl)cc3)[nH]c(=O)c2c1C,60.21,28.19
CSc1ccccc1NC(=O)CN(C)Cc1nc2cc(C(F)(F)F)ccc2c(=O)[nH]1,57.6,27.36
COc1cccc(NC(=O)CN(C)C(C)c2nc3sc(C)c(C)c3c(=O)[nH]2)c1,66.33,24.81
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)N(C)Cc1cccc(Cl)c1Cl,37.29,26.7
CC(C(=O)Nc1ccc(S(N)(=O)=O)cc1)N(C)CC(=O)Nc1ccc(F)c(F)c1F,56.09,26.59
Cc1ccc2nc(-c3ccc(NC(=O)C(C)N(C)CC(=O)Nc4ccc(F)c(F)c4F)cc3)sc2c1,31.69,36.47
CC1Cc2cc(-c3csc(-c4cccc(C(=O)O)c4)n3)ccc2N1S(C)(=O)=O,69.99,25.75
CC(C(=O)N1CCc2ccccc21)N(C)CC(=O)Nc1ccc(F)c(F)c1F,79.78,26.75
CC(C(=O)Nc1cccc(C#N)c1)N(C)CC(=O)Nc1ccccc1Br,75.9,25.66
CCOC(=O)c1sc2nc(C(C)N(C)Cc3cccc(OC)c3OC)[nH]c(=O)c2c1C,52.87,29.56
CN(Cc1ccc(C(F)(F)F)cc1)Cc1nc2sc3c(c2c(=O)[nH]1)CCCC3,69.22,35.51
COc1ccc(NC(=O)CN(C)C(C)C(=O)Nc2ccc(-c3nc4ccc(C)cc4s3)cc2)cc1,35.72,25.6
CN(Cc1nc2cc(C(F)(F)F)ccc2c(=O)[nH]1)Cc1cccc(Cl)c1Cl,65.98,32.07
CCOC(=O)c1sc2nc(C(C)N(C)Cc3ccc(OC)cc3OC)[nH]c(=O)c2c1C,52.87,27.28
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(C)N(C)Cc1ccc(Cl)cc1Cl,37.29,29.22
CN(Cc1cc(=O)oc2cc3c(cc12)CCC3)CC1COc2ccccc2O1,65.1,33.12
CC(Nc1ccc(Cc2nc3ccccc3s2)cc1)C(=O)Nc1ccccc1C#N,45.64,30.57
Cc1nc(-c2ncccn2)sc1C(=O)Nc1nc(C2CC2)cs1,78.4,20.78
Cc1nn(-c2ccccn2)c2ncc(C(=O)NCC(C)N3CCc4ccccc4C3)cc12,53,28
CC(C(=O)NCc1ccccc1)N(C)CC(=O)Nc1ccccc1Cl,79.87,26.15
CCOC(=O)c1sc2nc(C(C)N(C)Cc3ccccc3Cl)[nH]c(=O)c2c1C,60.21,28.55
COc1cc(CN(C)Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)ccc1OC(F)F,60.52,31.65
CCOc1ccc(C(C)NCc2nc3cc(C(=O)OC)ccc3c(=O)[nH]2)cc1OCC,50.69,27.09
CC(C(=O)Nc1ccc2c(c1)OCO2)N1CCC(c2nc3ccccc3o2)CC1,72.73,26.26
CC(C(=O)NCc1ccccc1)N(C)CC(=O)Nc1ccccc1C(F)(F)F,75.91,25.74
COc1cccc(NC(=O)C(c2ccccc2)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)c1,57.03,35.92
Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)N3CCCCC3c3cn[nH]c3)c12,52.95,27.98
CC(C(=O)Nc1ccccc1C#N)N(C)CC(=O)Nc1ccccc1Cl,81.77,24.33
COc1cc(CN(C)Cc2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)ccc1OC(F)F,58.09,30.23
COC(=O)c1ccc2c(=O)[nH]c(CN(C)CC3COc4ccccc4O3)nc2c1,66.04,28.97
CC(C(=O)NC(c1ccccc1)c1ccccc1)N(C)Cc1ccc(Cl)c(Cl)c1,52.32,49.89
CC(C(=O)N1CCOCC1)N(C)CC(=O)Nc1ccccc1C(F)(F)F,85.55,27.67
CC(C(=O)Nc1cccc(C#N)c1)N1CCC(Cc2ccccc2)CC1,89.39,24.86
CCN(CC)S(=O)(=O)c1ccc(C(C)NCc2nc3cc(Cl)ccc3c(=O)[nH]2)cc1,54.99,26.74
CC(NC(C)c1cccs1)c1nc2scc(-c3ccccc3)c2c(=O)[nH]1,50.41,26.04
FC(F)(F)c1nnc2ccc(N3CCCC3c3cccc4c3OCCO4)nn12,66.83,27.55
CCOC(=O)c1sc2nc(C(C)Nc3cccc(OC)c3)[nH]c(=O)c2c1C,62.73,26.75
COc1cccc(NC(C)c2nc3scc(-c4cccs4)c3c(=O)[nH]2)c1,51.46,25.53
Cc1ccc(NC(=O)c2sc3nc(CN4CCC(O)CC4)[nH]c(=O)c3c2C)c(C)c1,59.54,27.06
CC(NC(C)c1ccccc1F)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,77.62,45.2
CC(Nc1cccc(CO)c1)c1nc2scc(-c3cccs3)c2c(=O)[nH]1,47.79,26.62
COc1ccccc1N1CCN(Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)CC1,71.58,32.01
CCn1nc(C)c(CNc2cc(C)nc(-c3cccnc3)n2)c1C,78.04,23.91
COc1ccccc1N1CCN(C(C)C(=O)Nc2cccc(C#N)c2)CC1,88.35,30.62
Cc1sc2nc(C(C)Nc3ccc(C(C)(C)C)cc3)[nH]c(=O)c2c1C,68.93,30.44
CC(NCc1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1)c1ccccc1Br,37.74,28.96
CC(C(=O)NC1CCCc2ccccc21)N1CCc2ccccc2C1,92.96,32.47
CC(NC(C)c1ccccc1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,78.18,41.17
N#CCn1c(CN2CCc3ccccc3C2)nc2scc(-c3ccccc3)c2c1=O,50.38,24.14
COC(=O)c1ccc2c(=O)[nH]c(CNC(C)c3cc(F)c(Cl)cc3Cl)nc2c1,47.79,40.79
Cc1ccc(NC(=O)c2sc3nc(CN4CCOCC4)[nH]c(=O)c3c2C)c(C)c1,68.79,25.91
CCOC(=O)c1sc2nc(C(C)NC(C)c3ccccc3OC(C)C)[nH]c(=O)c2c1C,49.16,25.26
Cc1cc(C)c(NC(=O)C(C)N2CCN(c3ccccc3F)CC2)c(C)c1,88.78,26.62
CC(CN(C)c1c(C#N)c(=O)n(C)c(=O)n1C)c1ccccc1,85.02,34.49
Cc1cc(C)c(NC(=O)CN(C)Cc2nc3scc(-c4ccccc4)c3c(=O)[nH]2)c(C)c1,45.2,25.6
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)C(c1ccccc1)N1CCN(CC)CC1.O=C(O)C(=O)O,27.18,29.57
Cc1ccc(NCc2nc3sc4c(c3c(=O)n2CC#N)CCCC4)cc1,76.47,27.23
Cc1ccccc1C(C)NCc1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1,45.95,26.92
Cc1ccccc1C(C)NC(C)c1nc2sc(C)c(C)c2c(=O)[nH]1,74.28,26.05
Cc1sc2nc(C(C)Nc3cccc(C(C)C)c3)[nH]c(=O)c2c1C,70.96,26.66
CCOC(=O)c1sc2nc(C(C)NCc3ccc4c(c3)OCO4)[nH]c(=O)c2c1C,59.66,25.66
COC(=O)c1ccc2c(=O)[nH]c(CNC(C)c3ccc(-c4ccccc4)cc3)nc2c1,46.24,30.05
CC(NC(C)c1cccc(F)c1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,77.62,60.06
CC(Nc1ccccc1)c1nc2scc(-c3ccccc3)c2c(=O)[nH]1,55.61,34.67
CCOC(=O)c1sc2nc(C(C)Nc3ccccc3)[nH]c(=O)c2c1C,68.12,27.02
Cc1ccc(C)c(NC(=O)C(Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c2ccccc2)c1,53.24,24.96
CCOC(=O)c1sc2nc(C(C)Nc3cccc(C)c3)[nH]c(=O)c2c1C,66.35,25.76
CC(Nc1cccc(S(=O)(=O)N2CCCC2)c1)C(=O)N1CCc2ccccc21,83.94,26.25
CCOC(=O)c1ccc(NC(C)C(=O)c2[nH]c(C)c(C(=O)OCC)c2C)cc1,53.06,25.4
COC(=O)c1ccc2c(=O)[nH]c(CN(C)CC(=O)Nc3c(C)cc(C)cc3C)nc2c1,59.21,30.95
Cc1cc(C)c(NC(=O)CN(C)Cc2cc(=O)n3c(C)csc3n2)c(C)c1,73.42,26.14
Cc1ccc(NC(=O)c2sc3nc(CN4CCCC4)[nH]c(=O)c3c2C)c(C)c1,70.39,25.26
Cc1c(NC(=O)C2CC=CCC2C(=O)O)cccc1N1CCCC1=O,82.39,27.72
COC(=O)c1c(C)[nH]c(C(=O)C(C)NC(C)c2ccc(F)cc2F)c1C,60.67,26.05
CC(NCc1nc2scc(-c3ccccc3Cl)c2c(=O)[nH]1)c1ccc(F)cc1F,44.24,27.22
Cc1ccc(-c2c(C)sc3nc(CNC(C)c4ccc(F)cc4F)[nH]c(=O)c23)cc1,45.03,27.8
CCOC(=O)c1c(NC(=O)C(C)NCc2ccco2)sc2c1CCC(C)C2.O=C(O)C(=O)O,34.56,23.81
CCOC(=O)c1sc2nc(C(C)Nc3cccc(SC)c3)[nH]c(=O)c2c1C,46.98,29.05
CCOC(=O)c1c(NC(=O)C(NCCN(C)C)c2ccccc2)sc2c1CCCC2,59.58,28.4
CC(C(=O)N1CCCc2ccccc21)N(C)CC(=O)Nc1ccc(OC(F)(F)F)cc1,74.95,30.33
CCOC(=O)N1CCC(NC(C)c2nc3sc4c(c3c(=O)[nH]2)CCC(C)C4)CC1,79.48,26.38
CCn1c2ccccc2c2cc(NC(=O)C(C)N3CC(C)OC(C)C3)ccc21,73.71,24.62
CCOC(=O)c1sc2nc(C(C)N3CCN(c4ccccc4)CC3)[nH]c(=O)c2c1C,63.06,27.66
CCOC(=O)c1c(C)[nH]c(C(=O)C(C)NC(C)c2cccs2)c1C,58.98,25.37
CCOC(=O)c1c(NC(=O)C(C)N2CCN(C)CC2)sc2c1CCC(C)C2.O=C(O)C(=O)O,42.27,24.41
CC(Nc1ccc2c(c1)CCC2)c1nc2scc(-c3cccs3)c2c(=O)[nH]1,48.96,27.27
O=c1[nH]c(CNC(c2ccccc2)c2ccccc2)nc2scc(-c3ccccc3)c12,37.75,24.18
CC(C(=O)Nc1cccc(C#N)c1)N1CCN(c2ccc(F)cc2)CC1,91.92,23.23
COc1cc(NC(C)c2nc3sc(C)c(C)c3c(=O)[nH]2)cc(OC)c1,72.47,23.93
Cc1ccc(NCc2nc3scc(-c4ccccc4)c3c(=O)[nH]2)cc1S(=O)(=O)N1CCCCC1,40.35,28.17
CC(NC(c1ccccc1)c1ccccc1)C(=O)Nc1ccc(F)c(F)c1F,59.91,26.32
O=c1cc(CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)nc2scc(-c3ccccc3)n12,39.63,25.59
COC(=O)c1sc2nc(CN3CCN(S(=O)(=O)c4ccc5c(c4)OCCO5)CC3)[nH]c(=O)c2c1C,49.55,26.38
CC(Nc1ccc(N2CCCCC2)cc1)C(=O)Nc1ccccc1-c1ccccc1,55.19,28.81
CCOC(=O)C1CCCN(C(C)C(=O)NC(c2ccccc2)c2ccccc2)C1,72.98,27.61
COc1ccc(C)cc1NC(=O)C(Nc1ccc2nc(C)sc2c1)c1ccccc1,42.15,25.77
Cc1ccc(NC(=O)C(NCCN(C(C)C)C(C)C)c2ccccc2)c([N+](=O)[O-])c1.O=C(O)C(=O)O,21.65,32.04
O=c1[nH]c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)nc2sc3c(c12)CCCC3,67.55,26.51
Cc1c(Cl)cn2c(=O)cc(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2c1Cl,59.43,26.19
O=c1[nH]c(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)nc2sc3c(c12)CCC3,69.41,28.29
O=C(Nc1ccc(Cl)cc1C(F)(F)F)C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1ccccc1,27.31,29.12
COC(=O)c1c(C)[nH]c(C(=O)C(C)NC(C)C2CC3CCC2C3)c1C,61.16,26.62
CCOC(=O)c1sc2nc(C(C)Nc3ccc(CC)cc3)[nH]c(=O)c2c1C,62.12,27.01
CC(c1nc2scc(-c3cccs3)c2c(=O)[nH]1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,45.88,24.99
Cc1nc(C)c(C(C)N(C)C(=O)c2cc(C3CCCCC3)n[nH]2)s1,89.43,25.21
Cc1ccc(NC(=O)CN(C)Cc2nc3sc4c(c3c(=O)[nH]2)CCCC4)cc1,69.4,27.35
Cc1ccc(NC(=O)CN(C)Cc2nc3sc4c(c3c(=O)[nH]2)CCC4)cc1,71.13,27.92
CC(Nc1ccc2c(c1)CCC2)C(=O)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,73.72,25.54
Cc1c(O)ccc2c(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)cc(=O)oc12,66.55,28.89
CC(C(=O)Nc1cccc(C#N)c1)N1CCN(CC=Cc2ccccc2)CC1,84.34,24.53
COc1cc2c(cc1NC(=O)C(C)N1CCC(C(N)=O)CC1)oc1ccccc12,69.17,26.78
CC(Nc1ccc2c(c1)CCC2)C(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,76.08,26.9
CCn1c2ccccc2c2cc(NC(=O)C(C)N3CCN(CC=Cc4ccccc4)CC3)ccc21,39.25,28.23
CC(C(=O)NC(c1ccccc1)c1ccccc1)N1CCN(CC=Cc2ccccc2)CC1,55.67,26.62
CCn1c2ccccc2c2cc(NC(=O)C(C)N3CCCC(O)C3)ccc21,74.27,25.77
Cc1ccc(NCc2cc(=O)n3c(C)csc3n2)cc1S(=O)(=O)N1CCCCCC1,64.8,30.55
CCC(C)c1ccc(NC(C)c2nc3sc(C)c(C)c3c(=O)[nH]2)cc1,65.38,33.26
Cc1ccc(C)c(S(=O)(=O)N2CCN(Cc3nc4scc(-c5ccccc5)c4c(=O)[nH]3)CC2)c1,45.64,28.42
COC(=O)c1sc2nc(CNC3CCCc4ccccc43)[nH]c(=O)c2c1C,67.59,27
O=c1[nH]c(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)nc2sc3c(c12)CCCC3,65.25,27.63
CC(C)Cn1ncc(C(=O)Nc2nc(C(C)C)nn2C)c1C(F)F,87.68,51.72
COc1cccc(N2CCN(C(C)C(=O)Nc3cccc(C#N)c3)CC2)c1,88.35,29.25
CC(C(=O)Nc1ccc(C#N)cc1)N1CC=C(c2ccccc2)CC1,92.97,26.58
Cc1ccc(NC(=O)C(c2ccccc2)N(C)Cc2nc3ccccc3c(=O)[nH]2)cc1,50.1,26.64
CCOC(=O)c1ccc(S(=O)(=O)N2CCN(C(C)C(=O)Nc3ccccc3-c3ccccc3)CC2)cc1,45.25,29.82
Cc1ccc2c(CN(C)Cc3nc4ccccc4c(=O)[nH]3)cc(=O)oc2c1C,55.39,27.38
CC(C(=O)Nc1ccc(F)c(F)c1F)N(C)Cc1cccs1,85.03,25.5
COc1cccc(N2CCN(C(C)C(=O)Nc3ccc(C#N)cc3)CC2)c1,88.35,26.24
CC(C(=O)Nc1ccccc1C#N)N(C)Cc1nc2ccccc2c(=O)[nH]1,72.56,24.47
CC(C(=O)Nc1ccc(C#N)cc1)N(C)Cc1nc2ccccc2c(=O)[nH]1,72.56,25.88
COc1cccc(CN(C)C(C)C(=O)Nc2ccc(F)c(F)c2F)c1,80.84,25.37
CCNC(=O)NC(=O)C(Nc1cccc(-c2nnc3n2CCCCC3)c1)c1ccccc1,55.18,21.38
CC(Nc1ccc2c(c1)Cc1ccccc1-2)C(=O)Nc1ccc(C(N)=O)cc1,49.89,27
CC(C(=O)Nc1cccc(C#N)c1)N(C)CCOc1ccccc1,85.07,26.06
COc1cc2c(cc1OC)CN(C(C)C(=O)Nc1ccc(NC(C)=O)cc1)CC2,78.32,27.58
Cc1ccc(NC(=O)c2sc3nc(CN4CCNC(=O)C4)[nH]c(=O)c3c2C)c(C)c1,59.34,28.14
COc1ccc(Cl)cc1NC(=O)C(C)N1CCc2cc(OC)c(OC)cc2C1,79.41,26.33
COc1cc2c(cc1OC)CN(C(C)C(=O)Nc1ccc3c(c1)OCCO3)CC2,83.54,28.89
COc1cc2c(cc1OC)CN(C(C)C(=O)Nc1ccc3c(c1)OCO3)CC2,85.5,26.2
COc1cc2c(cc1OC)CN(C(C)C(=O)Nc1cccc(C#N)c1)CC2,88.17,26.55
CCOC(=O)c1sc2nc(C(C)N(C)Cc3ccc(OC)cc3)[nH]c(=O)c2c1C,59.29,28.41
CCOC(=O)c1sc2nc(C(C)N(C)Cc3ccc(C)cc3)[nH]c(=O)c2c1C,63.49,27.34
CC1CCc2c(sc3nc(C(C)N4CCN(S(=O)(=O)c5ccccc5F)CC4)[nH]c(=O)c23)C1,60.65,37.67
COC(=O)c1ccc2c(=O)[nH]c(CN(C)Cc3ccc(C(C)C)cc3)nc2c1,66.4,33.26
CC(NCC(c1ccccc1)c1c[nH]c2ccccc12)C(=O)Nc1ccc2ccccc2c1,29.17,29.04
COc1ccccc1CN(C)C(C)C(=O)Nc1ccc(F)c(F)c1F,80.84,25.49
Cc1ccccc1Nc1nc(N)nc(CN2CCN(S(=O)(=O)c3ccc(F)c(F)c3F)CC2)n1,50.31,38.56
CC1CCc2c(sc3nc(CN4CC=C(c5ccccc5)CC4)[nH]c(=O)c23)C1,71.99,34.22
CC(C(=O)Nc1cccc(C#N)c1)N1CC=C(c2ccccc2)CC1,92.97,24.26
O=C(Nc1nc2cc(Cl)ccc2n1CCCc1ccccc1)c1ccc(N2CCOCC2)nc1,41.52,30.12
Cc1nc(-c2ncccn2)sc1C(=O)N1CCCC1c1cccc2c1OCCO2,65.83,25.98
Cc1nc2c3ccccc3nn2c(C)c1CCC(=O)N(C)Cc1nc2ccsc2c(=O)[nH]1,44.64,35.62
Cc1c(C(=O)N(C)Cc2nc3ccsc3c(=O)[nH]2)cnn1-c1ccc(F)cc1F,55.54,32.04
CCc1c(NC(=O)C(=O)Nc2ccnn2C)cnn1CC(C)C,81.51,31.08
CCc1noc2ncc(C(=O)N3CCCC3c3cccc4c3OCCO4)cc12,69.27,26.3
Cc1cc(C(=O)N2CCCC2c2cccc3c2OCCO3)ccc1N1CCNC1=O,84.78,26.06
Cc1nc(Cc2ccc(F)cc2)sc1C(=O)N(C)Cc1nc2ccsc2c(=O)[nH]1,52.51,27.29
Cc1nn(C)c(C)c1-c1cc(C(=O)N2CCCC2c2cccc3c2OCCO3)[nH]n1,72.08,28.29
Cc1cccc(-n2ncc(C(=O)N(C)Cc3nc4ccsc4c(=O)[nH]3)c2C)c1,57.75,25.7
O=C(Cn1c(=O)cnc2ccccc21)N1CCCC1c1cccc2c1OCCO2,68.6,20.67
Cc1ccc(-n2nc(C(=O)N(C)Cc3nc4ccsc4c(=O)[nH]3)c3c2CCC3)cc1,55.04,29.4
CC(C)c1c(C(=O)N(C)Cc2nc3ccsc3c(=O)[nH]2)cnn1-c1ccccn1,54.76,28.64
O=C(NN=Cc1cccc(C=NNC(=O)c2cc(-c3ccccc3)n[nH]2)c1)c1cc(-c2ccccc2)n[nH]1,18.81,26.55
Cn1ccnc1CN1CCN(C(=O)c2n[nH]c3c2CCCCC3)CC1,85.55,36.49
Cc1ccc(C(=O)O)cc1NC(=O)c1cc(C2CC2)n(C(C)(C)C)n1,88.63,22.7
Cc1nc(C#N)c(N2CCC(C(=O)Nc3ccc(N4CCN(C)CC4)nc3)CC2)o1,81.65,44.66
CC(NC(=O)c1cc(-c2cccc(Cl)c2)[nH]n1)c1cccc(S(=O)(=O)N(C)C)c1,62.3,24.69
Cc1nn(-c2ccc(Cl)cc2)c(Cl)c1C=NNC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1,25.39,26.25
Cc1nn(-c2ccccc2)c(Cl)c1C=NNC(=O)c1ccc(NS(=O)(=O)c2cccs2)cc1,28.9,25.83
FC(F)(F)c1ccc(NN=Cc2sc(N3CCCCC3)nc2-c2cccs2)nc1,40.96,28.84
Cc1cc(C)n(-c2ccc(C(C)NC(=O)c3cnn(C)c3-n3cccc3)cc2)n1,56.88,27.15
COc1ccc(C)cc1-n1ccc(C(=O)N2CCCc3c(C(N)=O)cccc32)n1,74.16,39.54
Cc1cc(C(=O)COC(=O)C(C)(C)N2CCOCC2)c(C)n1Cc1ccc(F)cc1,51.27,31.7
Cc1cc(C)n(-c2ccc(C(=O)N(C)c3cc(Cl)ccc3C#N)cn2)n1,70.9,26.53
C=CCN(C(=O)C1CCCN(C(=O)CC)C1)c1nc(-c2ccc(S(C)(=O)=O)cc2)cs1,59.01,24.66
Cc1c(C(=O)Nc2cccc3c2CN(CC(F)(F)F)C3)sc2cccc(F)c12,58.24,37.06
Cc1cnn(Cc2cc(F)ccc2F)c1NC(=O)c1cnn(-c2ccccc2)c1,55.83,24.75
Cc1cc(C(=O)NCCC2C(=O)Nc3ccccc32)c2ccc(Br)cc2n1,66.09,24.8
CC(Nc1cccc2c1CCCC2)C(=O)Nc1cccc(C#N)c1,89.87,26.35
Cc1sc2nc(C(C)Nc3ccccc3Sc3ccccc3)[nH]c(=O)c2c1C,43.07,26.41
Cc1nc2ccccn2c1C(=O)NN=C1C2CC3CC(C2)CC1C3,86.33,40.45
CCOC(=O)c1sc2nc(C(C)NC3CCCCCC3)[nH]c(=O)c2c1C,61.08,25.56
Cc1c(CS(C)=O)cccc1NC(=O)c1ccn(-c2ccccc2Cl)n1,72.01,28.81
Cc1cc(C)c(C#N)c(NCCCn2nc3n(c2=O)CCCC3)n1,84.6,28.04
Cn1cc(C(=O)Nc2cnn(-c3ccccc3F)c2)c(-c2ccccc2Cl)n1,55.94,23.58
Cc1sc2nc(C(C)Nc3ccccc3N3CCOCC3)[nH]c(=O)c2c1C,71.91,25.85
Cc1c(C(=O)Nc2nc3ccccc3n2C2CCCC2)cnn1-c1ccccn1,56.74,26.73
CC(Nc1ccccc1N1CCCCC1)C(=O)N1CCc2ccccc21,90.38,27.37
CCOC(=O)c1sc2nc(C(C)Nc3ccccc3OCC)[nH]c(=O)c2c1C,58.05,25.24
N#CC(C(=O)c1cnc2ccc(F)cc2c1)c1nnc2n1CCCCC2,67.81,28.95
COc1ccc(NC(C)C(=O)c2cc(C)n(-c3ccccc3)c2C)c(OC)c1,60.05,25.73
COc1cccc(CC2CCCN2S(=O)(=O)c2cc3c(cc2F)NC(=O)CC3)c1,80.96,32.78
CN(Cc1cccc(NC(=O)c2cnc(C(F)(F)F)c(C#N)c2)c1)Cc1cscn1,62.89,33.46
